NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Tipo de esgotamento sanitário (Código);Tipo de esgotamento sanitário;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2303402;Carnaubal - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;22
6;Município;2303402;Carnaubal - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;3
6;Município;2303402;Carnaubal - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;39
6;Município;2303402;Carnaubal - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;20
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;25306
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;885
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;215
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;6229
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;17258
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;163
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;15
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;441
6;Município;2303501;Cascavel - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;100
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;3651
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;803
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;291
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;564
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;1642
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;116
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;9
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;45
6;Município;2303600;Catarina - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;181
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;3432
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;215
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;416
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;480
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;2020
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;53
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;15
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;79
6;Município;2303659;Catunda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;154
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;120668
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;53220
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;3932
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;30846
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;29712
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;1058
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;812
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;760
6;Município;2303709;Caucaia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;328
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;8075
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;1024
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;126
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;342
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;5495
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;435
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;9
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;432
6;Município;2303808;Cedro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;212
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;3922
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;12
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;1
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;4
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;3511
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;37
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;15
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;213
6;Município;2303907;Chaval - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;129
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;3997
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;206
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;15
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;325
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;2655
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;407
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;10
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;190
6;Município;2303931;Choró - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;189
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;7143
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;22
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;29
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;1909
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;5078
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;59
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;7
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;23
6;Município;2303956;Chorozinho - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;16
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;7031
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;1242
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;22
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;882
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;4117
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;253
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;27
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;132
6;Município;2304004;Coreaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;356
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;27119
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;13169
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;523
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;4642
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;7303
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;255
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;199
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;547
6;Município;2304103;Crateús - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;481
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;44610
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;18289
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;1038
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;12195
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;10024
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;1679
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;316
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;620
6;Município;2304202;Crato - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;449
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;6103
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;850
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;115
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;1130
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;3899
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;7
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;2
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;18
6;Município;2304236;Croatá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;82
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;10352
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;216
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;29
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;1982
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;7921
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;39
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;13
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;116
6;Município;2304251;Cruz - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;36
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;3344
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;46
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;4
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;156
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;2819
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;74
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;46
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;102
6;Município;2304269;Deputado Irapuan Pinheiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;97
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;2248
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;45
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;2
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;3
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;2158
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;15
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;-
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;16
6;Município;2304277;Ereré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;9
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;25105
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;6515
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;2230
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;11573
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;4503
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;112
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;8
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;155
6;Município;2304285;Eusébio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;9
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;6414
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;897
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;64
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;679
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;4093
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;377
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;41
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;118
6;Município;2304301;Farias Brito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;145
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;8102
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;5145
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;71
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;970
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;1690
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;80
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;17
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;54
6;Município;2304350;Forquilha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;75
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;860139
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;583477
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;33372
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;145018
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;72361
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;6851
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;12727
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;6068
6;Município;2304400;Fortaleza - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;265
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;5938
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;16
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;146
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;2378
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;3240
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;66
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;11
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;63
6;Município;2304459;Fortim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;18
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;5420
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;893
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;82
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;2564
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;1628
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;72
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72114;Rio, lago, córrego ou mar;1020;Unidades;28
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72115;Outra forma;1020;Unidades;106
6;Município;2304509;Frecheirinha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92861;Não tinham banheiro nem sanitário;1020;Unidades;47
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;46292;Total;1020;Unidades;2193
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72110;Rede geral ou pluvial;1020;Unidades;277
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72111;Fossa séptica ou fossa filtro ligada à rede;1020;Unidades;16
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72112;Fossa séptica ou fossa filtro não ligada à rede;1020;Unidades;263
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72113;Fossa rudimentar ou buraco;1020;Unidades;1188
6;Município;2304608;General Sampaio - CE;381;Domicílios particulares permanentes ocupados;2022;2022;92858;Vala;1020;Unidades;338
