NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Destino do lixo (Código);Destino do lixo;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;6050
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3150
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;140
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2669
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;22
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;55
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;14
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;3361
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2353
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;504
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;479
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;3
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;19
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;3
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;12399
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;8686
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;261
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3331
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;46
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;54
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;21
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;11726
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;10693
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;100
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;820
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;20
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;67
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;26
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;8745
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;4473
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;444
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3672
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;52
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;61
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;43
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;2620
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1790
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;387
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;424
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;1
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;8
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;10
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;8795
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;7030
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;351
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1269
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;80
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;46
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;19
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;97385
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;93173
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1655
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1750
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;27
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;421
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;359
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;8224
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;5015
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1262
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1865
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;9
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;65
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;8
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;10477
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;4748
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2083
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3433
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;40
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;140
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;33
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;21437
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;19876
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;332
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1116
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;13
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;73
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;27
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5603
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3719
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;155
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1647
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;14
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;62
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;6
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;79675
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;78118
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;571
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;484
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;11
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;336
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;155
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;35066
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;30434
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2706
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1573
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;18
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;188
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;147
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;7594
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;5856
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;504
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1139
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;19
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;71
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;5
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;3698
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;48
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2492
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;699
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;9
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;446
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;4
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;12335
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;8467
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1586
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2006
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;11
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;175
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;90
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;14873
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;9435
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;735
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;4374
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;97
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;194
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;38
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;4824
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2283
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1727
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;668
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;33
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;98
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;15
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;8755
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;4721
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;566
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3158
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;143
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;142
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;25
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;4660
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2318
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;481
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1815
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;7
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;17
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;22
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;4259
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2467
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;562
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1110
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;11
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;105
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;4
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;11841
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;6487
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;956
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;4224
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;62
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;99
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;13
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;13653
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;7304
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;793
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;5148
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;20
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;373
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;15
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5827
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3592
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;184
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1948
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;32
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;57
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;14
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;22663
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;16282
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;529
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;5401
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;49
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;376
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;26
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;2710
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;888
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;955
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;733
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;5
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;120
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;9
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;7285
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;4913
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;138
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1958
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;69
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;192
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;15
